courseCode,cohortSize,Campus
PSYL08015,216,*George Square/Buccleuch
PSYL08015,216,*George Square/Buccleuch
PSYL08015,216,*George Square/Buccleuch
PSYL08015,216,*George Square/Buccleuch
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10090,156,*George Square/Buccleuch
PSYL10090,156,*Central
PSYL10102,161,*Central
PSYL10102,161,*Central
PSYL10102,161,*Central
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*Central
PSYL10102,161,*Central
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10102,161,*George Square/Buccleuch
PSYL10131,157,*George Square/Buccleuch
PSYL10135,50,*George Square/Buccleuch
PSYL10135,50,*George Square/Buccleuch
PSYL10135,50,*George Square/Buccleuch
PSYL10138,38,*Central
PSYL10138,38,*Central
PSYL10138,38,*George Square/Buccleuch
PSYL10140,101,*George Square/Buccleuch
PSYL10140,101,*George Square/Buccleuch
PSYL10140,101,*George Square/Buccleuch
PSYL10140,101,*George Square/Buccleuch
PSYL10140,101,*George Square/Buccleuch
PSYL10149,49,*George Square/Buccleuch
PSYL10149,49,*George Square/Buccleuch
PSYL10149,49,*George Square/Buccleuch
PSYL10149,49,*George Square/Buccleuch
PSYL10150,161,*Central
PSYL10158,59,*George Square/Buccleuch
PSYL10166,78,*George Square/Buccleuch
PSYL10168,251,*George Square/Buccleuch
PSYL10168,251,*George Square/Buccleuch
PSYL10168,251,*George Square/Buccleuch
PSYL10168,251,*George Square/Buccleuch
PSYL10168,251,*George Square/Buccleuch
PSYL10168,251,*George Square/Buccleuch
PSYL10168,251,0
PSYL10168,251,*George Square/Buccleuch
PSYL10168,251,*George Square/Buccleuch
PSYL10170,47,*George Square/Buccleuch
PSYL10170,47,*George Square/Buccleuch
PSYL10170,47,*George Square/Buccleuch
PSYL10175,48,*Central
PSYL10175,48,*Central
PSYL10175,48,*George Square/Buccleuch
PSYL10176,40,*George Square/Buccleuch
PSYL10177,100,*Central
PSYL10177,100,*George Square/Buccleuch
PSYL10177,100,*George Square/Buccleuch
PSYL10177,100,*George Square/Buccleuch
PSYL10177,100,*George Square/Buccleuch
PSYL10177,100,*Central
PSYL10177,100,*Central
PSYL10178,38,*George Square/Buccleuch
PSYL10178,38,*George Square/Buccleuch
PSYL10178,38,*George Square/Buccleuch
PSYL11065,91,*George Square/Buccleuch
PSYL11065,91,*George Square/Buccleuch
PSYL11065,91,*Central
PSYL11065,91,*New College
PSYL11065,91,*George Square/Buccleuch
PSYL11065,91,*George Square/Buccleuch
PSYL11065,91,*George Square/Buccleuch
PSYL11065,91,*George Square/Buccleuch
PSYL11065,91,*George Square/Buccleuch
PSYL11078,20,*George Square/Buccleuch
PSYL11099,94,*George Square/Buccleuch
PSYL11099,94,*George Square/Buccleuch
PSYL11099,94,*George Square/Buccleuch
PSYL11101,23,*Central
PSYL11101,23,0
PSYL11101,23,0
PSYL11103,9,*Central
PSYL11103,9,*Central
PSYL11107,20,*Central
PSYL11109,17,*George Square/Buccleuch
PSYL11111,9,*George Square/Buccleuch
PSYL11113,26,*George Square/Buccleuch
PUHR11001,65,*George Square/Buccleuch
PUHR11001,65,*George Square/Buccleuch
PUHR11001,65,*George Square/Buccleuch
PUHR11032,69,*George Square/Buccleuch
PUHR11032,69,*George Square/Buccleuch
PUHR11033,68,*George Square/Buccleuch
PUHR11033,68,*George Square/Buccleuch
PUHR11033,68,*Central
PUHR11033,68,*Central
PUHR11033,68,*Central
PUHR11033,68,*Central
PUHR11033,68,*Central
PUHR11033,68,*Holyrood
PUHR11033,68,*Holyrood
PUHR11033,68,*Holyrood
PUHR11033,68,*Holyrood
PUHR11038,81,*George Square/Buccleuch
PUHR11049,69,*George Square/Buccleuch
PUHR11049,69,*Holyrood
PUHR11049,69,*Central
PUHR11049,69,*George Square/Buccleuch
PUHR11049,69,*Central
PUHR11049,69,*George Square/Buccleuch
PUHR11049,69,*Central
PUHR11049,69,*George Square/Buccleuch
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*George Square/Buccleuch
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*George Square/Buccleuch
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,69,*Central
PUHR11049,NA,*George Square/Buccleuch
PUHR11049,NA,*Holyrood
PUHR11049,NA,*Central
PUHR11049,NA,*George Square/Buccleuch
PUHR11049,NA,*Central
PUHR11049,NA,*George Square/Buccleuch
PUHR11049,NA,*Central
PUHR11049,NA,*George Square/Buccleuch
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*George Square/Buccleuch
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*George Square/Buccleuch
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11049,NA,*Central
PUHR11050,67,*Central
PUHR11050,67,*Central
PUHR11050,67,*Central
PUHR11050,67,*Central
PUHR11050,67,*George Square/Buccleuch
PUHR11050,67,*Holyrood
PUHR11085,64,*George Square/Buccleuch
PUHR11085,64,*George Square/Buccleuch
PUHR11085,64,*George Square/Buccleuch
PUHR11085,64,*Central
PUHR11085,64,*Central
PUHR11085,64,*Central
PUHR11085,64,*Central
PUHR11085,64,*George Square/Buccleuch
PUHR11085,64,*Central
PUHR11085,64,*Central
PUHR11085,64,*Central
PUHR11085,64,*Central
PUHR11106,8,0
REDU11002,11,*Holyrood
REDU11010,91,*Holyrood
REDU11010,91,*Holyrood,*Holyrood
REDU11010,91,*Holyrood
REDU11010,91,*Holyrood
REDU11010,91,*Holyrood
REDU11010,91,*Holyrood
REDU11010,91,*Holyrood
REDU11011,92,0
REDU11011,92,0
REDU11011,92,0
REDU11011,92,0
REDU11011,92,0
REDU11011,92,0
REDU11024,49,*Holyrood
REDU11029,25,*Holyrood
REDU11029,25,*Holyrood
REDU11046,707,0
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11046,707,*Holyrood
REDU11088,27,*Holyrood
REDU11093,29,*Holyrood
REDU11093,29,*Holyrood
REDU11093,29,*Holyrood
REPB10004,36,*George Square/Buccleuch
REPB10004,36,*Central
REPB10004,36,*Central
REPB10004,36,*Central
REPB10004,36,*George Square/Buccleuch
REPB10004,36,*Central
REPB10004,36,*Central
REST11012,7,*New College
REST11020,1,*New College
SAST10001,25,*Central
SAST10001,25,*Central
SCAN08011,126,*Central
SCAN08011,126,*Central
SCAN08011,126,*George Square/Buccleuch
SCAN08011,126,*Central
SCAN08011,126,*Central
SCAN08011,126,*Central
SCAN08011,126,*George Square/Buccleuch
SCAN08011,126,*George Square/Buccleuch
SCAN08011,126,*George Square/Buccleuch
SCAN08011,126,*Central
SCAN08011,126,*Central
SCAN08011,126,*Central
SCAN08011,126,*Central
SCAN08011,126,*Central
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08013,114,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*Central
SCAN08015,260,*Central
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*Central
SCAN08015,260,*Central
SCAN08015,260,*Central
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*Central
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*George Square/Buccleuch
SCAN08015,260,*Central
SCAN08015,260,*Central
SCAN08016,164,*Central
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*Central
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*Central
SCAN08016,164,*Central
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*George Square/Buccleuch
SCAN08016,164,*Central
SCAN08016,164,*Central
SCAN10022,82,*Central
SCAN10022,82,*George Square/Buccleuch
SCAN10022,82,*George Square/Buccleuch
SCAN10022,82,*Central
SCAN10022,82,*Central
SCAN10022,82,*George Square/Buccleuch
SCAN10023,85,*George Square/Buccleuch
SCAN10023,85,*George Square/Buccleuch
SCAN10023,85,*George Square/Buccleuch
SCAN10023,85,*George Square/Buccleuch
SCAN10023,85,*George Square/Buccleuch
SCAN10023,85,*George Square/Buccleuch
SCAN10030,77,*Holyrood
SCAN10030,77,*Central
SCAN10030,77,*Central
SCAN10030,77,*George Square/Buccleuch
SCAN10030,77,*Central
SCAN10030,77,*Central
SCAN10030,77,*Central
SCAN10030,77,*George Square/Buccleuch
SCAN10036,85,*Central
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*Central
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,*George Square/Buccleuch
SCAN10036,85,0
SCAN10036,85,*Central
SCAN10037,104,*George Square/Buccleuch
SCAN10037,104,0
SCAN10037,104,*George Square/Buccleuch
SCAN10037,104,*George Square/Buccleuch
SCAN10037,104,*George Square/Buccleuch
SCAN10037,104,*George Square/Buccleuch
SCAN10037,104,*George Square/Buccleuch
SCAN10037,104,*George Square/Buccleuch
SCAN10037,104,*George Square/Buccleuch
SCAN10062,36,*George Square/Buccleuch
SCAN10062,36,*George Square/Buccleuch
SCAN10062,36,*George Square/Buccleuch
SCAN10078,10,*George Square/Buccleuch
SCAN10082,13,*Central
SCAN10083,13,*Central
SCAN10089,30,*George Square/Buccleuch
SCAN10090,15,*George Square/Buccleuch
SCAN10094,13,*Central
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCAN11027,70,*George Square/Buccleuch
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08003,342,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08008,228,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08009,441,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,*King's Buildings
SCEE08012,427,0
SCEE08012,427,0
SCEE08012,427,0
SCEE08012,427,0
SCEE08014,427,*King's Buildings
SCEE08014,427,*King's Buildings
SCEE08014,427,*King's Buildings
SCEE08014,427,*King's Buildings
SCEE08014,427,*King's Buildings
SCEE08014,427,*King's Buildings
SCEE08017,38,*King's Buildings
SCEE08017,38,*King's Buildings
SCEE08017,38,*King's Buildings
SCEE08017,38,*King's Buildings
SCEE08017,38,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE09001,151,*King's Buildings
SCEE11014,138,*King's Buildings
SCEE11014,138,*King's Buildings
SCEE11014,138,*King's Buildings
SCEE11014,138,*King's Buildings
SCEE11014,138,*King's Buildings
SCEE11014,138,*King's Buildings
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08006,74,*George Square/Buccleuch
SCET08008,28,*George Square/Buccleuch
SCET08008,28,*George Square/Buccleuch
SCET08008,28,*George Square/Buccleuch
SCET08008,28,*George Square/Buccleuch
SCET08008,28,*George Square/Buccleuch
SCET08008,28,*George Square/Buccleuch
SCET08008,28,*George Square/Buccleuch
SCET10015,21,*George Square/Buccleuch
SCET10019,16,*George Square/Buccleuch
SCET10025,10,*George Square/Buccleuch
SCET10032,6,*George Square/Buccleuch
SCHI10005,20,*George Square/Buccleuch
SCHI10077,23,*Central
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*Central
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*Central
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*Central
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*Central
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*George Square/Buccleuch
SCIL08004,414,*Central
